Peak_0.85V,Mean,Std_Dev,Energy,Skewness,Kurtosis,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5
15.037246295877239,19.436513520324876,1.7707096576984394,1411284.4082678491,-0.5275258978610656,0.5359288547211052,42.87845695618422,-24.082373050696255,6.80338630043471,-32.08632936258425,-20.909517466814588
13.298298467758075,14.76473508526076,1.6074618130006302,817253.8484653768,-0.3506883441195145,0.4276982535455769,48.4767400655963,-19.84737942974533,-3.83283012745684,-26.03638418045903,-15.508758205693802
12.21686288334892,15.768845116839255,1.6379504100609221,931212.3208886543,-0.4479831960717279,0.29237243640751087,47.12789023546445,-28.513175080023423,2.532570037577507,-29.831929797976073,-15.618013763122622
11.762564223511504,17.284151881061145,1.6205883535573915,1116569.2286436153,-0.4932604686587858,0.5161180710634938,39.21767035149304,-22.499540010488385,5.181974015195388,-24.755760239034004,-13.611356715253299
14.302363575854383,15.828815047860639,1.7480683087868316,939614.4115799456,-0.2784466199394974,0.20798168307895937,56.719630437461035,-17.454953510542058,-6.147238021245885,-28.63884126219456,-19.823621090845307
12.379554315950264,16.21778525984728,1.594171385679056,983892.171929026,-0.5299079789746438,0.4068286218486512,41.50578929560975,-21.365073617318025,3.5967895481176972,-29.61072877615807,-11.645080367074186
15.102522571977794,19.285953437653088,1.7210148126257436,1389041.1498029437,-0.6025767184321433,0.5847194679940118,45.004485483012864,-26.84311154593842,3.3009266230518675,-29.279871647505892,-20.819065758719404
14.020385805473317,17.11697397740528,1.6692864270216707,1095854.9532554438,-0.5310571234473411,0.6447373620421275,48.484774337004055,-26.184203304005628,-1.599390699659685,-26.264001615746196,-19.609717419005413
18.83624547437643,21.849675270341777,1.84651281541775,1781430.3898834658,-0.5799084204750339,0.6858874565440645,46.14830093692416,-26.626824102917126,6.387633841990276,-32.370044051816706,-19.214091078207737
13.72350132400433,16.198183940751008,1.5798432364758093,981369.5355700473,-0.4951804085362774,0.30953668253090516,44.91244217379947,-23.8376601906942,-0.8623801498856647,-28.06669192061043,-14.568473814827252
15.081389506604111,19.79935108500496,1.7265866472157427,1463457.9749234226,-0.583143386680053,0.36550504599204725,45.7512371491418,-22.013763941082114,4.689122946030541,-29.762654157605894,-16.258665012334415
15.305347510140855,17.636890841237857,1.716732873688448,1163396.2695812937,-0.5960502411609266,0.7672690740194921,50.19503447656519,-26.21849971718234,-0.15327855348963543,-29.148631066690633,-17.255456513617208
14.128050338684114,17.86964763223824,1.6632159319168818,1193345.6497938805,-0.5450665417860808,0.6697204180626684,43.24845225888569,-23.598180060208783,4.6318161660573605,-27.57727545925678,-17.43126335380262
15.110412759300264,17.88175243701271,1.6913921839933792,1195299.2370218234,-0.5727679153271508,0.36474984391314713,43.56566775027997,-26.700017708030508,6.978214115840737,-28.957564365957424,-18.28149084945556
9.50699219508297,12.480810938422623,1.445038558923757,584866.7729250643,-0.36356801837577374,0.664872589333708,41.74246417900923,-15.557767164671594,-1.9685169255441077,-20.517335560453915,-15.519086434126283
16.32333573143757,19.6840409532748,1.684579826082794,1446058.8229175883,-0.4141712253365689,0.4203921081003461,46.84262810374276,-20.32873384991968,6.231982341106911,-27.718160596171053,-15.774326222265213
21.18937423986706,21.995473386051692,1.9012388689880748,1805874.6450333665,-0.5966736022516366,0.559037007720486,47.252742712033395,-27.043329152054135,7.209126419772233,-32.0350421417442,-22.603016341104812
11.875072119561072,14.694159209852485,1.6789683942121143,810421.5103358128,-0.3276258907466408,0.3768581842339427,57.04376822633168,-17.72363177656614,-4.0339716793029865,-26.71911372436142,-17.956186392422822
13.153074070355183,16.133528648711216,1.5499665193793324,973278.0943332848,-0.3077799217035092,0.2242759612502816,46.62502561943677,-18.755945093833397,-1.4739818634714832,-26.549941402127622,-16.948971117894658
16.07138630796573,18.207610952598838,1.641331255839519,1238251.9954270567,-0.5320798592085945,0.5591562992814225,40.792905480072974,-19.59507582486767,5.341083232304253,-30.001852316111187,-18.78549455706228
11.41101557382584,15.338519102463597,1.6318864425144552,881542.5860943311,-0.4943093300642785,0.16427389599790665,45.05731307602079,-28.386333475626827,-0.3080089541656125,-27.338368943903518,-15.156532119935022
15.955598659812207,19.31265218188438,1.6426339635955316,1391882.472259348,-0.632287510547608,0.7737029160012789,44.0709232889407,-22.131396243053707,6.1060390147163925,-25.21938123958115,-15.759111027318813
11.737374759782211,14.067456300775826,1.4775920467861572,741283.8216397185,-0.23684071778849472,0.25237386415254903,44.179090826295166,-17.67191572671191,-7.973849487109758,-24.53128936205644,-16.147569300345218
14.917871736708774,17.568703218334853,1.6671483450850186,1153880.444182154,-0.4095586406107211,0.29553279101160745,48.002936178698434,-21.246144292117656,0.7680085999049185,-31.031890633006896,-16.46732892309748
12.420454088383837,14.995434777064556,1.6674613593289433,843419.1361484837,-0.4224081283898202,0.20464749558650563,50.52785582969116,-26.01781726320884,-1.0140713239453572,-28.7720746890373,-15.61317017712793
12.068392686753514,14.401935002363855,1.5109518863136937,776933.7109728272,-0.25492054297322686,0.20508396757210434,49.6557469857152,-14.467073091229377,-3.4349317111355604,-22.562150976837152,-15.15374588054642
10.420435410034129,13.03710938282432,1.3990222538538812,636976.5094296987,-0.2963713088774581,0.05808612236892374,40.25257517624003,-13.085764995282293,-0.5236706970001064,-25.21682591054617,-11.20595470731951
14.323440338226764,16.801898914790748,1.720186222500877,1056898.8510357495,-0.4611842508162066,0.2500618002753785,49.07595216381189,-24.796713967240215,-2.139231730088222,-30.154590271822002,-15.797333262517409
